"REF_DATE","GEO","DGUID","Farm products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-05","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","220.53","","","","2"
"2017-06","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","209.90","","","","2"
"2017-07","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","199.35","","","","2"
"2017-08","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","160.32","","","","2"
"2017-09","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","169.64","","","","2"
"2017-10","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","176.49","","","","2"
"2017-11","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","183.60","","","","2"
"2017-12","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","198.80","","","","2"
"2018-01","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","198.08","","","","2"
"2018-02","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","205.13","","","","2"
"2018-03","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","217.91","","","","2"
"2018-04","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","213.89","","","","2"
"2018-05","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","237.31","","","","2"
"2018-06","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","251.37","","","","2"
"2018-07","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","251.37","","","","2"
"2018-08","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","223.49","","","","2"
"2018-09","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","216.72","","","","2"
"2018-10","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","212.37","","","","2"
"2018-11","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","239.00","","","","2"
"2018-12","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","228.92","","","","2"
"2019-01","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","233.54","","","","2"
"2019-02","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","234.00","","","","2"
"2019-03","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","239.92","","","","2"
"2019-04","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","236.47","","","","2"
"2019-05","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","237.43","","","","2"
"2019-06","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","239.63","","","","2"
"2019-07","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","245.07","","","","2"
"2019-08","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","233.53","","","","2"
"2019-09","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","199.90","","","","2"
"2019-10","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","230.58","","","","2"
"2019-11","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","236.38","","","","2"
"2019-12","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","253.27","","","","2"
"2020-01","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","268.11","","","","2"
"2020-02","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","265.32","","","","2"
"2020-03","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","271.77","","","","2"
"2020-04","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","279.66","","","","2"
"2020-05","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","270.43","","","","2"
"2020-06","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","289.57","","","","2"
"2020-07","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","295.39","","","","2"
"2020-08","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","203.72","","","","2"
"2020-09","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","235.97","","","","2"
"2020-10","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","258.96","","","","2"
"2020-11","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","285.07","","","","2"
"2020-12","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","291.32","","","","2"
"2021-01","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","299.27","","","","2"
"2021-02","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","313.05","","","","2"
"2021-03","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","312.17","","","","2"
"2021-04","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","322.81","","","","2"
"2021-05","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","346.00","","","","2"
"2021-06","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","363.40","","","","2"
"2021-07","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","354.17","","","","2"
"2021-08","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","255.18","","","","2"
"2021-09","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","257.12","","","","2"
"2021-10","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","301.88","","","","2"
"2021-11","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","336.81","","","","2"
"2021-12","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","341.56","","","","2"
"2022-01","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","348.74","","","","2"
"2022-02","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","354.20","","","","2"
"2022-03","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","359.29","","","","2"
"2022-04","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","369.87","","","","2"
"2022-05","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","393.97","","","","2"
"2022-06","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","403.83","","","","2"
"2022-07","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","391.91","","","","2"
"2022-08","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","348.29","","","","2"
"2022-09","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","275.37","","","","2"
"2022-10","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","346.24","","","","2"
"2022-11","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","352.19","","","","2"
"2022-12","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","358.92","","","","2"
"2023-01","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","367.12","","","","2"
"2023-02","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","369.01","","","","2"
"2023-03","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","368.73","","","","2"
"2023-04","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","373.52","","","","2"
"2023-05","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","363.79","","","","2"
"2023-06","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","351.50","","","","2"
"2023-07","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","355.76","","","","2"
"2023-08","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","267.32","","","","2"
"2023-09","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","269.32","","","","2"
"2023-10","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","344.68","","","","2"
"2023-11","Prince Edward Island","2016A000211","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212059","2.3","359.21","","","","2"
